sokakid,sokakkod,sokakname,district_id,durum
446166,,HÜKÜMET (Cadde),50276,1
267676,,HÜRRİYET (Cadde),50276,1
451635,,İSMETPAŞA (Cadde),50276,1
42038,,İSTANBUL (Cadde),50276,1
360390,,KIZILAY (Cadde),50276,1
267677,,KÖRFEZ (Cadde),50276,1
267678,,MENZİLHANE (Cadde),50276,1
475947,,MİLLET (Cadde),50276,1
446167,,ORHAN GAZİ (Cadde),50276,1
266040,,ŞEHİT NUMAN DEDE (Cadde),50276,1
267680,,YAZI (Cadde),50276,1
446165,,YENİ BAĞDAT (Cadde),50276,1
473723,,YILDIZ (Cadde),50276,1
266038,,ZÜBEYDE HANIM (Cadde),50276,1
818619,,AHMET YESEVİ (Cadde),50294,1
819251,,ALP TEGİN (Sokak),50294,1
819252,,AŞIK VEYSEL (Sokak),50294,1
819258,,ATATÜRK (Bulvar),50294,1
810192,,CUMHURİYET (Cadde),50294,1
816605,,EBULFEZ ELÇİBEY (Sokak),50294,1
810191,,FARABİ (Cadde),50294,1
808377,,FATİH SULTAN MEHMET (Cadde),50294,1
819257,,KAZIM KARABEKİR (Sokak),50294,1
819254,,MAREŞAL FEVZİ ÇAKMAK (Sokak),50294,1
810280,,MEHMET YILDIRIM (Cadde),50294,1
819253,,MİMAR SİNAN (Cadde),50294,1
810270,,NURSULTAN NAZARBAYEV (Sokak),50294,1
808378,,OSMAN GAZİ (Cadde),50294,1
819256,,PİR SULTAN ABDAL (Sokak),50294,1
819250,,YUNUS EMRE (Sokak),50294,1
819255,,ZİYA GÖKALP (Cadde),50294,1
763713,,3901. (Sokak),390021,1
299303,,3910. (Sokak),390021,1
73399511,,3911. (Sokak),390021,1
763709,,3912. (Sokak),390021,1
299296,,3913. (Sokak),390021,1
763710,,3920. (Sokak),390021,1
861099,,3921. (Sokak),390021,1
299297,,3922. (Sokak),390021,1
763711,,3923. (Sokak),390021,1
299295,,3924. (Sokak),390021,1
763712,,3932. (Sokak),390021,1
299299,,3941. (Sokak),390021,1
299298,,3950. (Sokak),390021,1
299300,,GÖLCÜK (Cadde),390021,1
299302,,KARGALI (Cadde),390021,1
299301,,KURUÇEŞME (Cadde),390021,1
266795,,1. (Sokak),50281,1
448365,,10. (Sokak),50281,1
266796,,11. (Sokak),50281,1
266797,,11/1. (Sokak),50281,1
448366,,11/2. (Sokak),50281,1
127232,,11/3. (Sokak),50281,1
933443,,112. (Sokak),50281,1
268374,,12. (Sokak),50281,1
473776,,13. (Sokak),50281,1
450365,,14. (Sokak),50281,1
268375,,15. (Sokak),50281,1
268376,,15/1. (Sokak),50281,1
453047,,15/2. (Sokak),50281,1
678561,,15/3. (Sokak),50281,1
127260,,15/4. (Sokak),50281,1
677002,,15/5. (Sokak),50281,1
677004,,15/6. (Sokak),50281,1
361439,,16. (Sokak),50281,1
268377,,17. (Sokak),50281,1
453054,,17/1. (Sokak),50281,1
450366,,18. (Sokak),50281,1
677005,,18/1. (Sokak),50281,1
268378,,19. (Sokak),50281,1
361440,,2. (Sokak),50281,1
268379,,2/1. (Sokak),50281,1
450367,,2/2. (Sokak),50281,1
268380,,2/3. (Sokak),50281,1
268381,,20. (Sokak),50281,1
361441,,21. (Sokak),50281,1
268382,,21/1. (Sokak),50281,1
337297,,21/2. (Sokak),50281,1
450368,,22. (Sokak),50281,1
268383,,23. (Sokak),50281,1
268384,,24. (Sokak),50281,1
473777,,25. (Sokak),50281,1
450369,,26. (Sokak),50281,1
268385,,27. (Sokak),50281,1
268386,,27/1. (Sokak),50281,1
361442,,27/2. (Sokak),50281,1
268387,,27/3. (Sokak),50281,1
450370,,28. (Sokak),50281,1
268388,,28/1. (Sokak),50281,1
268389,,28/2. (Sokak),50281,1
450371,,28/3. (Sokak),50281,1
361443,,28/4. (Sokak),50281,1
443622,,28/5. (Sokak),50281,1
337301,,28/6. (Sokak),50281,1
268390,,29. (Sokak),50281,1
268391,,3. (Sokak),50281,1
266762,,3/1. (Sokak),50281,1
448352,,30. (Sokak),50281,1
266763,,30/1. (Sokak),50281,1
104210,,30/2. (Sokak),50281,1
266764,,31. (Sokak),50281,1
266765,,32. (Sokak),50281,1
104211,,32/1. (Sokak),50281,1
448353,,33. (Sokak),50281,1
681099,,33/1. (Sokak),50281,1
99413,,33/2. (Sokak),50281,1
266766,,34. (Sokak),50281,1
856431,,341. (Sokak),50281,1
266767,,35. (Sokak),50281,1
99414,,35/1. (Sokak),50281,1
448354,,36. (Sokak),50281,1
266768,,37. (Sokak),50281,1
99415,,37/1. (Sokak),50281,1
266769,,38. (Sokak),50281,1
686935,,38/1. (Sokak),50281,1
681019,,38/2. (Sokak),50281,1
681020,,38/3. (Sokak),50281,1
266770,,39. (Sokak),50281,1
104218,,39/1. (Sokak),50281,1
448355,,4. (Sokak),50281,1
266771,,4/1. (Sokak),50281,1
266761,,4/2. (Sokak),50281,1
266772,,40. (Sokak),50281,1
448356,,40/1. (Sokak),50281,1
266773,,40/2. (Sokak),50281,1
266774,,40/3. (Sokak),50281,1
266775,,41. (Sokak),50281,1
448357,,42. (Sokak),50281,1
266776,,43. (Sokak),50281,1
266777,,44. (Sokak),50281,1
448358,,44/1. (Sokak),50281,1
266778,,45. (Sokak),50281,1
686362,,45/1. (Sokak),50281,1
685360,,45/2. (Sokak),50281,1
685361,,45/3. (Sokak),50281,1
266779,,46. (Sokak),50281,1
266780,,47. (Sokak),50281,1
448359,,48. (Sokak),50281,1
266781,,49. (Sokak),50281,1
266782,,49/1. (Sokak),50281,1
448360,,5. (Sokak),50281,1
266783,,5/1. (Sokak),50281,1
266784,,5/2. (Sokak),50281,1
266785,,5/3. (Sokak),50281,1
219859,,5/4. (Sokak),50281,1
266786,,5/5. (Sokak),50281,1
266787,,5/6. (Sokak),50281,1
448361,,5/7. (Sokak),50281,1
448362,,50. (Sokak),50281,1
266788,,51. (Sokak),50281,1
266789,,52. (Sokak),50281,1
266790,,53. (Sokak),50281,1
448363,,54. (Sokak),50281,1
266791,,55. (Sokak),50281,1
684644,,55/1. (Sokak),50281,1
266792,,56. (Sokak),50281,1
686015,,56/1. (Sokak),50281,1
681229,,56/2. (Sokak),50281,1
448364,,57. (Sokak),50281,1
687389,,57/1. (Sokak),50281,1
860123,,57/2. (Sokak),50281,1
266793,,6. (Sokak),50281,1
266794,,6/1. (Sokak),50281,1
450362,,6/2. (Sokak),50281,1
268369,,6/3. (Sokak),50281,1
456560,,6/4. (Sokak),50281,1
268370,,7. (Sokak),50281,1
361437,,8. (Sokak),50281,1
268371,,9. (Sokak),50281,1
849076,,ANKARA (Cadde),50281,1
954958,,D-100 KARAYOLU (Cadde),50281,1
934413,,FİKRİ ALTIOKKA (Cadde),50281,1
849075,,GÜNEY YANYOL (Cadde),50281,1
423574,,İSTANBUL (Cadde),50281,1
450363,,KÖROĞLU (Cadde),50281,1
268372,,MİMAR SİNAN (Cadde),50281,1
455780,,NECIP FAZIL (Cadde),50281,1
361438,,NENEHATUN (Cadde),50281,1
450364,,PİRİREİS (Cadde),50281,1
268373,,PİRSULTAN (Cadde),50281,1
749262,,YENİ BAĞDAT (Cadde),50281,1
268097,,501. (Sokak),50282,1
268096,,554. (Sokak),50282,1
452029,,701. (Sokak),50282,1
362671,,702. (Sokak),50282,1
268442,,702/1. (Sokak),50282,1
268443,,703. (Sokak),50282,1
268444,,704. (Sokak),50282,1
362672,,705. (Sokak),50282,1
452030,,705/1. (Sokak),50282,1
268445,,706. (Sokak),50282,1
268446,,707. (Sokak),50282,1
692762,,707/1. (Sokak),50282,1
693534,,707/2. (Sokak),50282,1
452031,,708. (Sokak),50282,1
362673,,709. (Sokak),50282,1
268447,,710. (Sokak),50282,1
268448,,710/1. (Sokak),50282,1
268449,,711. (Sokak),50282,1
473292,,711/1. (Sokak),50282,1
856461,,711/2. (Sokak),50282,1
362674,,712. (Sokak),50282,1
452358,,712/1. (Sokak),50282,1
268450,,712/2. (Sokak),50282,1
268451,,712/3. (Sokak),50282,1
707130,,712/4. (Sokak),50282,1
702969,,712/5. (Sokak),50282,1
268452,,713. (Sokak),50282,1
707144,,713/1. (Sokak),50282,1
362675,,714. (Sokak),50282,1
703105,,715. (Sokak),50282,1
452359,,716. (Sokak),50282,1
268453,,717. (Sokak),50282,1
266798,,718. (Sokak),50282,1
266799,,719. (Sokak),50282,1
266800,,720. (Sokak),50282,1
353078,,720/1. (Sokak),50282,1
448367,,721. (Sokak),50282,1
266801,,722. (Sokak),50282,1
266802,,723. (Sokak),50282,1
448368,,724. (Sokak),50282,1
717508,,724/1. (Sokak),50282,1
266803,,725. (Sokak),50282,1
266804,,726. (Sokak),50282,1
266805,,727. (Sokak),50282,1
448369,,727/1. (Sokak),50282,1
266806,,727/2. (Sokak),50282,1
448973,,727/3. (Sokak),50282,1
266807,,728. (Sokak),50282,1
260325,,728/1. (Sokak),50282,1
266808,,729. (Sokak),50282,1
448370,,730. (Sokak),50282,1
266809,,731. (Sokak),50282,1
266810,,732. (Sokak),50282,1
448371,,733. (Sokak),50282,1
709217,,733/1. (Sokak),50282,1
266811,,734. (Sokak),50282,1
266812,,734/1. (Sokak),50282,1
260997,,734/2. (Sokak),50282,1
266813,,735. (Sokak),50282,1
448372,,735/1. (Sokak),50282,1
710890,,735/2. (Sokak),50282,1
266814,,736. (Sokak),50282,1
266815,,737. (Sokak),50282,1
266816,,737/1. (Sokak),50282,1
712633,,737/3. (Sokak),50282,1
448373,,738. (Sokak),50282,1
266817,,738/1. (Sokak),50282,1
718737,,738/2. (Sokak),50282,1
266818,,739. (Sokak),50282,1
449614,,740. (Sokak),50282,1
266819,,741. (Sokak),50282,1
710151,,742/1. (Sokak),50282,1
266821,,743. (Sokak),50282,1
449615,,744. (Sokak),50282,1
268082,,744/1. (Sokak),50282,1
268083,,745. (Sokak),50282,1
449616,,745/1. (Sokak),50282,1
268084,,745/2. (Sokak),50282,1
268085,,746. (Sokak),50282,1
268086,,746/1. (Sokak),50282,1
713001,,746/2. (Sokak),50282,1
449617,,747. (Sokak),50282,1
268087,,748. (Sokak),50282,1
268088,,748/1. (Sokak),50282,1
713003,,748/2. (Sokak),50282,1
268089,,749. (Sokak),50282,1
445688,,750. (Sokak),50282,1
268090,,751. (Sokak),50282,1
268091,,752. (Sokak),50282,1
452022,,753. (Sokak),50282,1
268092,,754. (Sokak),50282,1
268093,,755. (Sokak),50282,1
268094,,756. (Sokak),50282,1
452023,,756/1. (Sokak),50282,1
268095,,757. (Sokak),50282,1
362666,,758. (Sokak),50282,1
452024,,759/1. (Sokak),50282,1
268098,,761. (Sokak),50282,1
268099,,762. (Sokak),50282,1
362667,,763. (Sokak),50282,1
452025,,764. (Sokak),50282,1
268100,,765. (Sokak),50282,1
268101,,766. (Sokak),50282,1
362668,,767. (Sokak),50282,1
452026,,768. (Sokak),50282,1
268102,,769. (Sokak),50282,1
634921,,769/1. (Sokak),50282,1
268103,,771. (Sokak),50282,1
268436,,772. (Sokak),50282,1
725280,,772/1. (Sokak),50282,1
362669,,773. (Sokak),50282,1
716392,,773/1. (Sokak),50282,1
452027,,774. (Sokak),50282,1
268437,,BAHARDERE (Cadde),50282,1
452028,,ÇOBAN MUSTAFAPAŞA (Cadde),50282,1
268438,,GÜMÜŞPALA (Cadde),50282,1
667214,,ISSIKGÖL (Cadde),50282,1
268439,,İBRAHİM AĞA (Cadde),50282,1
362670,,MUAMMER AKSOY (Cadde),50282,1
268441,,ŞEHİT ÖMÜR ERGÜL (Cadde),50282,1
266820,,ŞEHİT ÜMİT İNAN (Sokak),50282,1
268440,,ŞEHİT YILMAZ ARGON (Cadde),50282,1
641220,,YENİ BAĞDAT (Cadde),50282,1
818819,,1102. (Sokak),50285,1
268723,,1103. (Sokak),50285,1
439315,,1104. (Sokak),50285,1
268724,,1105. (Sokak),50285,1
268725,,1106. (Sokak),50285,1
268726,,1107. (Sokak),50285,1
439316,,1108. (Sokak),50285,1
268727,,1109. (Sokak),50285,1
268728,,1110. (Sokak),50285,1
439317,,1110/1. (Sokak),50285,1
268729,,1111. (Sokak),50285,1
268730,,1111/1. (Sokak),50285,1
268731,,1112. (Sokak),50285,1
439318,,1112/1. (Sokak),50285,1
268732,,1113. (Sokak),50285,1
268734,,1115. (Sokak),50285,1
439319,,1116. (Sokak),50285,1
716558,,1116/1. (Sokak),50285,1
268735,,1117. (Sokak),50285,1
268736,,1117/1. (Sokak),50285,1
439320,,1117/2. (Sokak),50285,1
268737,,1118. (Sokak),50285,1
268738,,1118/1. (Sokak),50285,1
268739,,1119. (Sokak),50285,1
439321,,1120. (Sokak),50285,1
268740,,1120/1. (Sokak),50285,1
268741,,1121. (Sokak),50285,1
268742,,1122. (Sokak),50285,1
439322,,1123. (Sokak),50285,1
268743,,1124. (Sokak),50285,1
268744,,1124/1. (Sokak),50285,1
439323,,1125. (Sokak),50285,1
364982,,1126. (Sokak),50285,1
268745,,1127. (Sokak),50285,1
266547,,1128. (Sokak),50285,1
445690,,1129. (Sokak),50285,1
266548,,1130. (Sokak),50285,1
266550,,1130/2. (Sokak),50285,1
445691,,1130/3. (Sokak),50285,1
266551,,1130/4. (Sokak),50285,1
266552,,1131. (Sokak),50285,1
266553,,1131/1. (Sokak),50285,1
445692,,1132. (Sokak),50285,1
266554,,1133. (Sokak),50285,1
266555,,1134. (Sokak),50285,1
445693,,1135. (Sokak),50285,1
717026,,1135/1. (Sokak),50285,1
266556,,1136. (Sokak),50285,1
266557,,1137. (Sokak),50285,1
266558,,1137/1. (Sokak),50285,1
715117,,1137/2. (Sokak),50285,1
445694,,1138. (Sokak),50285,1
266559,,1139. (Sokak),50285,1
266560,,1140. (Sokak),50285,1
266561,,1141. (Sokak),50285,1
445695,,1142. (Sokak),50285,1
266562,,1142/1. (Sokak),50285,1
266563,,1142/2. (Sokak),50285,1
445696,,1143. (Sokak),50285,1
266565,,1144. (Sokak),50285,1
445697,,1145. (Sokak),50285,1
266567,,1146. (Sokak),50285,1
266568,,1147. (Sokak),50285,1
710684,,1147/1. (Sokak),50285,1
710682,,1147/2. (Sokak),50285,1
266569,,1148. (Sokak),50285,1
439308,,1149. (Sokak),50285,1
266570,,1150. (Sokak),50285,1
197999,,1151. (Sokak),50285,1
439309,,1152. (Sokak),50285,1
266571,,1153. (Sokak),50285,1
266572,,1154. (Sokak),50285,1
724583,,1154/2. (Sokak),50285,1
722091,,1154/3. (Sokak),50285,1
266573,,1155. (Sokak),50285,1
439310,,1156. (Sokak),50285,1
266574,,1156/1. (Sokak),50285,1
266575,,1158. (Sokak),50285,1
254691,,1158/1. (Sokak),50285,1
398297,,1158/2. (Sokak),50285,1
714741,,1158/3. (Sokak),50285,1
724898,,1158/4. (Sokak),50285,1
439311,,1159. (Sokak),50285,1
440383,,1159/1. (Sokak),50285,1
440390,,1159/2. (Sokak),50285,1
266576,,1160. (Sokak),50285,1
266577,,1161. (Sokak),50285,1
266578,,1162. (Sokak),50285,1
439312,,1163. (Sokak),50285,1
722057,,1164. (Sokak),50285,1
76994,,1165. (Sokak),50285,1
724856,,1167. (Sokak),50285,1
716887,,1167/2. (Sokak),50285,1
716894,,1169. (Sokak),50285,1
716891,,1170. (Sokak),50285,1
716893,,1171. (Sokak),50285,1
440404,,1172. (Sokak),50285,1
706781,,1173. (Sokak),50285,1
722094,,1174. (Sokak),50285,1
714743,,1174/1. (Sokak),50285,1
720228,,1174/2. (Sokak),50285,1
720226,,1175. (Sokak),50285,1
717023,,1176. (Sokak),50285,1
75435,,1176/1. (Sokak),50285,1
724588,,1176/2. (Sokak),50285,1
302145,,1177. (Sokak),50285,1
716078,,1178. (Sokak),50285,1
714740,,1178/1. (Sokak),50285,1
78716,,1178/2. (Sokak),50285,1
714737,,1179. (Sokak),50285,1
720225,,1180. (Sokak),50285,1
75432,,1181. (Sokak),50285,1
716973,,1181/1. (Sokak),50285,1
717025,,1181/2. (Sokak),50285,1
715685,,1181/3. (Sokak),50285,1
866017,,1184. (Sokak),50285,1
887369,,1185. (Sokak),50285,1
716082,,1185/1. (Sokak),50285,1
714742,,1185/2. (Sokak),50285,1
716083,,1185/3. (Sokak),50285,1
717789,,1185/4. (Sokak),50285,1
837379,,1196. (Sokak),50285,1
954964,,D-100 KARAYOLU (Cadde),50285,1
439313,,ESKİ BAĞDAT (Cadde),50285,1
837371,,GEBZE OTO SANAYİ SİTESİ (Küme Evler),50285,1
837318,,HASKÖY SANAYİ SİTESİ (Küme Evler),50285,1
266580,,HÜKÜMET (Cadde),50285,1
266581,,HÜRRİYET (Cadde),50285,1
268722,,İLYAS BEY (Cadde),50285,1
953144,,İZMİT-İSTANBUL OTOBAN (Bulvar),50285,1
865150,,KERESTECİLER SANAYİ SİTESİ (Küme Evler),50285,1
439314,,KIŞLA (Cadde),50285,1
837369,,KOCABETON SANAYİ SİTESİ (Küme Evler),50285,1
266582,,MENZİLHANE (Cadde),50285,1
268721,,ORHAN GAZİ (Cadde),50285,1
823737,,TERMİNAL (Cadde),50285,1
266579,,YENİ BAĞDAT (Cadde),50285,1
833644,,19 MAYIS (Cadde),50287,1
664284,,2101. (Sokak),50287,1
661073,,2101/1. (Sokak),50287,1
661076,,2101/2. (Sokak),50287,1
163658,,2102. (Sokak),50287,1
171569,,2103. (Sokak),50287,1
160531,,2103/1. (Sokak),50287,1
160532,,2103/2. (Sokak),50287,1
160535,,2104. (Sokak),50287,1
173926,,2104/1. (Sokak),50287,1
661094,,2105. (Sokak),50287,1
450740,,2106. (Sokak),50287,1
261695,,2107. (Sokak),50287,1
176498,,2108. (Sokak),50287,1
661099,,2108/1. (Sokak),50287,1
664288,,2109. (Sokak),50287,1
661102,,2110. (Sokak),50287,1
260575,,2111. (Sokak),50287,1
260576,,2112. (Sokak),50287,1
661108,,2112/1. (Sokak),50287,1
260580,,2113. (Sokak),50287,1
260583,,2114. (Sokak),50287,1
176523,,2115. (Sokak),50287,1
260590,,2116. (Sokak),50287,1
683473,,2117. (Sokak),50287,1
176530,,2117/1. (Sokak),50287,1
161848,,2118. (Sokak),50287,1
176544,,2119. (Sokak),50287,1
176546,,2120. (Sokak),50287,1
176547,,2120/1. (Sokak),50287,1
90225,,2121. (Sokak),50287,1
176901,,2121/1. (Sokak),50287,1
176909,,2121/2. (Sokak),50287,1
161873,,2122. (Sokak),50287,1
176906,,2122/1. (Sokak),50287,1
176912,,2123. (Sokak),50287,1
260389,,2123/1. (Sokak),50287,1
260395,,2123/2. (Sokak),50287,1
90222,,2124. (Sokak),50287,1
665741,,2125. (Sokak),50287,1
783580,,2125/1. (Sokak),50287,1
665742,,2126. (Sokak),50287,1
665744,,2127. (Sokak),50287,1
163564,,2128. (Sokak),50287,1
23717,,2129. (Sokak),50287,1
271302,,2130. (Sokak),50287,1
271303,,2131. (Sokak),50287,1
102413,,2132. (Sokak),50287,1
271304,,2133. (Sokak),50287,1
90193,,2134. (Sokak),50287,1
90195,,2135. (Sokak),50287,1
665752,,2135/1. (Sokak),50287,1
665757,,2136. (Sokak),50287,1
90198,,2136/1. (Sokak),50287,1
271311,,2136/2. (Sokak),50287,1
161750,,2137. (Sokak),50287,1
271312,,2137/1. (Sokak),50287,1
271313,,2138. (Sokak),50287,1
271315,,2139. (Sokak),50287,1
90544,,2139/1. (Sokak),50287,1
265757,,2140. (Sokak),50287,1
265758,,2140/1. (Sokak),50287,1
161753,,2140/2. (Sokak),50287,1
161755,,2140/3. (Sokak),50287,1
161757,,2141. (Sokak),50287,1
162746,,2141/1. (Sokak),50287,1
265766,,2141/2. (Sokak),50287,1
265767,,2142. (Sokak),50287,1
265772,,2142/1. (Sokak),50287,1
162089,,2142/2. (Sokak),50287,1
162253,,2142/3. (Sokak),50287,1
162321,,2143. (Sokak),50287,1
265775,,2144. (Sokak),50287,1
260044,,2145. (Sokak),50287,1
666639,,2145/1. (Sokak),50287,1
666641,,2146. (Sokak),50287,1
162256,,2147. (Sokak),50287,1
666642,,2148. (Sokak),50287,1
260049,,2149. (Sokak),50287,1
265778,,2149/1. (Sokak),50287,1
162259,,2150. (Sokak),50287,1
664085,,2151. (Sokak),50287,1
260054,,2152. (Sokak),50287,1
783579,,2152/1. (Sokak),50287,1
265780,,2153. (Sokak),50287,1
176491,,2154. (Sokak),50287,1
665857,,2155. (Sokak),50287,1
162748,,2156. (Sokak),50287,1
254785,,2157. (Sokak),50287,1
265791,,2158. (Sokak),50287,1
260057,,2158/1. (Sokak),50287,1
162091,,2159. (Sokak),50287,1
162093,,2160. (Sokak),50287,1
162094,,2161. (Sokak),50287,1
162268,,2162. (Sokak),50287,1
664091,,2163. (Sokak),50287,1
215672,,2164. (Sokak),50287,1
157286,,2165. (Sokak),50287,1
215673,,2166. (Sokak),50287,1
175539,,ANKARA (Cadde),50287,1
411321,,MEHMETÇİK (Cadde),50287,1
160521,,ORDU (Cadde),50287,1
171556,,ŞEHİT MEHMET KARTAL (Cadde),50287,1
411323,,TOPAL OSMAN AĞA (Cadde),50287,1
160522,,ULUS (Cadde),50287,1
171558,,VATAN (Cadde),50287,1
171555,,YAŞAR DOĞU (Cadde),50287,1
175538,,YEŞİLTEPE (Cadde),50287,1
